tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,short_urls,stage,breed,retweet_count,favorite_count,confidence_percent
823581115634085888,2017-01-23 17:20:14+00:00,Twitter for iPhone,This is Crawford. He's quite h*ckin good at the selfies. Nose is incredibly boopable. 11/10 would snapchat,https://twitter.com/dog_rates/status/823581115634085888/photo/1,11,10,Crawford, https://t.co/6F5Rrp472U,none,German_shepherd,2571,12827,19.4044
823322678127919110,2017-01-23 00:13:17+00:00,Twitter for iPhone,This is Wyatt. He's got the fastest paws in the West. H*ckin deadly. 11/10 would ride into the sunset with,"https://twitter.com/dog_rates/status/823322678127919110/photo/1,https://twitter.com/dog_rates/status/823322678127919110/photo/1",11,10,Wyatt, https://t.co/stkJ377KK7,none,Chihuahua,3929,15517,0.183635
823269594223824897,2017-01-22 20:42:21+00:00,Twitter for iPhone,RT @dog_rates: We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10,"https://twitter.com/dog_rates/status/822244816520155136/photo/1,https://twitter.com/dog_rates/status/822244816520155136/photo/1",11,10,None, https://t.co/rLi83ZyCL5,none,Samoyed,9662,0,58.5441
822975315408461824,2017-01-22 01:12:59+00:00,Twitter for iPhone,This is Albus. He's soaked as h*ck. Seems to have misplaced an ear as well. Still in good spirits tho. 12/10 would dry,https://twitter.com/dog_rates/status/822975315408461824/photo/1,12,10,Albus, https://t.co/yUM8jYStuG,none,Pembroke,3373,17097,23.316200000000002
822872901745569793,2017-01-21 18:26:02+00:00,Twitter for iPhone,Here's a super supportive puppo participating in the Toronto  #WomensMarch today. 13/10,https://twitter.com/dog_rates/status/822872901745569793/photo/1,13,10,None, https://t.co/nTz3FtorBc,puppo,Lakeland_terrier,42211,129532,19.601499999999998
822859134160621569,2017-01-21 17:31:20+00:00,Twitter for iPhone,This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with you. 12/10,https://twitter.com/dog_rates/status/822859134160621569/photo/1,12,10,Hobbes, https://t.co/SSQE06XClS,none,Malinois,2222,13069,33.289699999999996
822647212903690241,2017-01-21 03:29:14+00:00,Twitter for iPhone,RT @dog_rates: This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10,"https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1",13,10,Paisley, https://t.co/liJGwMp17E,none,Samoyed,6264,0,41.6769
822610361945911296,2017-01-21 01:02:48+00:00,Twitter for iPhone,Please stop sending in non-canines like this Very Pettable Dozing Bath Tortoise. We only rate dogs. Only send dogs... 12/10,https://twitter.com/dog_rates/status/822610361945911296/photo/1,12,10,None, https://t.co/mcagPeENIh,none,Cocker_spaniel,2890,14615,66.44869999999999
822489057087389700,2017-01-20 17:00:46+00:00,Twitter for iPhone,This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10,"https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1",13,10,Paisley, https://t.co/liJGwMp17E,none,Samoyed,6264,17874,41.6769
822462944365645825,2017-01-20 15:17:01+00:00,Twitter for iPhone,"This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed by so many. 14/10 RIP","https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1",14,10,Gabe, https://t.co/M3hZGadUuO,pupper,Pomeranian,13943,27518,96.0199
822244816520155136,2017-01-20 00:50:15+00:00,Twitter for iPhone,We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10,https://twitter.com/dog_rates/status/822244816520155136/photo/1,11,10,None, https://t.co/rLi83ZyCL5,none,Samoyed,9662,34507,58.5441
821886076407029760,2017-01-19 01:04:45+00:00,Twitter for iPhone,This is Jimison. He was just called a good boy. 13/10,https://twitter.com/dog_rates/status/821886076407029760/photo/1,13,10,Jimison, https://t.co/djMep7mGkV,none,Golden_retriever,2257,11176,26.623800000000003
821813639212650496,2017-01-18 20:16:54+00:00,Twitter for iPhone,RT @dog_rates: Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately,"https://twitter.com/dog_rates/status/780601303617732608/photo/1,https://twitter.com/dog_rates/status/780601303617732608/photo/1",12,10,Hercules, https://t.co/mH0IOyFdIG,none,Saint_bernard,3303,0,99.5143
821765923262631936,2017-01-18 17:07:18+00:00,Twitter for iPhone,This is Duchess. She uses dark doggo forces to levitate her toys. 13/10 magical af,https://twitter.com/dog_rates/status/821765923262631936/photo/1,13,10,Duchess, https://t.co/maDNMETA52,doggo,Golden_retriever,1624,8305,98.00710000000001
821522889702862852,2017-01-18 01:01:34+00:00,Twitter for iPhone,This is Harlso. He has a really good idea but isn't sure you're going to like it. 13/10 he'll just keep it to himself,https://twitter.com/dog_rates/status/821522889702862852/photo/1,13,10,Harlso, https://t.co/IzcaR3Nqyn,none,Doberman,1714,7942,76.35390000000001
821407182352777218,2017-01-17 17:21:47+00:00,Twitter for iPhone,This is Sundance. He's a doggo drummer. Even sings a bit on the side. 14/10 entertained af (vid by @sweetsundance),https://twitter.com/dog_rates/status/821407182352777218/video/1,14,10,Sundance, https://t.co/Xn5AQtiqzG,doggo,Irish_setter,4238,11600,50.549600000000005
821149554670182400,2017-01-17 00:18:04+00:00,Twitter for iPhone,This is Luca. He got caught howling. H*ckin embarrassed. 12/10,https://twitter.com/dog_rates/status/821149554670182400/video/1,12,10,Luca, https://t.co/r8DxA8DYJ2,none,German_shepherd,1923,8517,51.5933
821107785811234820,2017-01-16 21:32:06+00:00,Twitter for iPhone,Here's a doggo who looks like he's about to give you a list of mythical ingredients to go collect for his potion. 11/10 would obey,https://twitter.com/dog_rates/status/821107785811234820/photo/1,11,10,None, https://t.co/8SiwKDlRcl,doggo,Pomeranian,2089,9481,85.65899999999999
821044531881721856,2017-01-16 17:20:45+00:00,Twitter for iPhone,This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in his honor,https://twitter.com/dog_rates/status/821044531881721856/photo/1,12,10,Flash, https://t.co/bryVdNaRcu,none,Old_english_sheepdog,2227,12517,14.802000000000001
820749716845686786,2017-01-15 21:49:15+00:00,Twitter for iPhone,Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution,"https://twitter.com/dog_rates/status/820749716845686786/photo/1,https://twitter.com/dog_rates/status/820749716845686786/photo/1",13,10,Sunny, https://t.co/EMq8Ud6Ze1,none,Golden_retriever,9690,31156,83.80120000000001
820446719150292993,2017-01-15 01:45:15+00:00,Twitter for iPhone,RT @dog_rates: This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10,"https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1",13,10,Peaches, https://t.co/pbKOesr8Tg,none,Golden_retriever,2520,0,93.8048
820314633777061888,2017-01-14 17:00:24+00:00,Twitter for iPhone,"We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10

https://t.co/XQlmPTLHPl","https://www.loveyourmelon.com/pages/ourstory,https://twitter.com/dog_rates/status/820314633777061888/photo/1,https://twitter.com/dog_rates/status/820314633777061888/photo/1,https://twitter.com/dog_rates/status/820314633777061888/photo/1",14,10,None, https://t.co/ZNIkkHgtYE,none,Gordon_setter,553,3309,94.0724
819952236453363712,2017-01-13 17:00:21+00:00,Twitter for iPhone,"This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
https://t.co/f5WMsx0a9K","https://www.gofundme.com/servicedogoliver,https://twitter.com/dog_rates/status/819952236453363712/photo/1",13,10,Oliver, https://t.co/6lJz0DKZIb,puppo,American_staffordshire_terrier,1153,5267,92.5505
819711362133872643,2017-01-13 01:03:12+00:00,Twitter for iPhone,This is Howie. He just bloomed. 11/10 revolutionary af,"https://twitter.com/dog_rates/status/819711362133872643/photo/1,https://twitter.com/dog_rates/status/819711362133872643/photo/1",11,10,Howie, https://t.co/m5fYxrO3IU,none,Toy_poodle,3058,13216,2.2009399999999997
819588359383371776,2017-01-12 16:54:26+00:00,Twitter for iPhone,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy,https://twitter.com/dog_rates/status/819588359383371776/photo/1,13,10,Jazzy, https://t.co/52cItP0vIO,none,Cardigan,1963,9544,54.79350000000001
819347104292290561,2017-01-12 00:55:47+00:00,Twitter for iPhone,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously,"https://twitter.com/dog_rates/status/819347104292290561/photo/1,https://twitter.com/dog_rates/status/819347104292290561/photo/1,https://twitter.com/dog_rates/status/819347104292290561/photo/1",12,10,Anna, https://t.co/8rUL99bX4W,none,Rottweiler,1177,7133,90.9106
819227688460238848,2017-01-11 17:01:16+00:00,Twitter for iPhone,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to,https://twitter.com/dog_rates/status/819227688460238848/photo/1,12,10,Finn, https://t.co/ii5eNX5LJT,none,Border_terrier,6593,22805,48.24520000000001
819015337530290176,2017-01-11 02:57:27+00:00,Twitter for iPhone,RT @dog_rates: This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet,"https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1",14,10,Bo, https://t.co/AdPKrI8BZ1,doggo,Standard_poodle,36319,0,35.1308
819004803107983360,2017-01-11 02:15:36+00:00,Twitter for iPhone,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet,"https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1",14,10,Bo, https://t.co/AdPKrI8BZ1,doggo,Standard_poodle,36319,86007,35.1308
818627210458333184,2017-01-10 01:15:10+00:00,Twitter for iPhone,Meet Wafer. He represents every fiber of my being. 13/10 very good dog,https://twitter.com/dog_rates/status/818627210458333184/photo/1,13,10,Wafer, https://t.co/I7bkhxBxUG,none,Labrador_retriever,7423,22160,38.4188
818614493328580609,2017-01-10 00:24:38+00:00,Twitter for iPhone,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly,"https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1",12,10,Bear, https://t.co/FOF0hBDxP8,none,Chihuahua,2492,9727,45.0722
818588835076603904,2017-01-09 22:42:41+00:00,Twitter for iPhone,RT @dog_rates: This is Chelsea. She forgot how to dog. 11/10 get it together pupper,"https://twitter.com/dog_rates/status/773547596996571136/photo/1,https://twitter.com/dog_rates/status/773547596996571136/photo/1",11,10,Chelsea, https://t.co/nBJ5RE4yHb,pupper,Norwegian_elkhound,6009,0,37.2202
818536468981415936,2017-01-09 19:14:36+00:00,Twitter for iPhone,This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/10 would push,https://twitter.com/dog_rates/status/818536468981415936/photo/1,11,10,Tom, https://t.co/6fSVcn9HAU,none,Welsh_springer_spaniel,2401,10748,0.006229489999999999
818259473185828864,2017-01-09 00:53:55+00:00,Twitter for iPhone,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10,https://twitter.com/dog_rates/status/818259473185828864/photo/1,12,10,Florence, https://t.co/rnkvT2kvib,none,Miniature_schnauzer,2207,10885,36.736799999999995
818145370475810820,2017-01-08 17:20:31+00:00,Twitter for iPhone,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10,"https://twitter.com/dog_rates/status/818145370475810820/photo/1,https://twitter.com/dog_rates/status/818145370475810820/photo/1,https://twitter.com/dog_rates/status/818145370475810820/photo/1",11,10,Autumn, https://t.co/JlPug12E5Z,none,Golden_retriever,2510,12132,62.1931
817827839487737858,2017-01-07 20:18:46+00:00,Twitter for iPhone,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt),https://twitter.com/dog_rates/status/817827839487737858/video/1,13,10,Buddy, https://t.co/q2BgNIi3OA,none,Cocker_spaniel,26604,51005,38.7608
817777686764523521,2017-01-07 16:59:28+00:00,Twitter for iPhone,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo)",https://twitter.com/dog_rates/status/817777686764523521/video/1,13,10,Dido, https://t.co/m7isZrOBX7,doggo,Curly-coated_retriever,2638,10641,73.32560000000001
817536400337801217,2017-01-07 01:00:41+00:00,Twitter for iPhone,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time","https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1",12,10,Eugene, https://t.co/jQUdvtdYMu,none,Pug,2902,11648,97.1358
817423860136083457,2017-01-06 17:33:29+00:00,Twitter for iPhone,This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba),https://twitter.com/dog_rates/status/817423860136083457/video/1,13,10,Ken, https://t.co/btzf1zTDeQ,none,Samoyed,14405,33376,20.1358
817415592588222464,2017-01-06 17:00:38+00:00,Twitter for iPhone,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

https://t.co/3uxgLz8d0l","https://www.gofundme.com/help-strudel-walk-again?rcid=ec2be8b6f825461f8ee0fd5dcdf43fea,https://twitter.com/dog_rates/status/817415592588222464/photo/1",11,10,Strudel, https://t.co/O0ECL1StB2,none,Doberman,933,5540,80.6163
817181837579653120,2017-01-06 01:31:47+00:00,Twitter for iPhone,RT @dog_rates: Here's a pupper with squeaky hiccups. Please enjoy. 13/10,"https://twitter.com/dog_rates/status/815966073409433600/video/1,https://twitter.com/dog_rates/status/815966073409433600/video/1",13,10,None, https://t.co/MiMKtsLN6k,pupper,Tibetan_mastiff,8319,0,50.6312
817171292965273600,2017-01-06 00:49:53+00:00,Twitter for iPhone,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy,https://twitter.com/dog_rates/status/817171292965273600/photo/1,13,10,Tebow, https://t.co/56uBP28eqw,none,Golden_retriever,1989,8681,29.5483
817120970343411712,2017-01-05 21:29:55+00:00,Twitter for iPhone,Name a more iconic quartet... I'll wait. 13/10 for all,https://twitter.com/dog_rates/status/817120970343411712/photo/1,13,10,None, https://t.co/kCLgD8687T,none,Saluki,2557,12102,56.880900000000004
817056546584727552,2017-01-05 17:13:55+00:00,Twitter for iPhone,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10,https://twitter.com/dog_rates/status/817056546584727552/photo/1,11,10,Chloe, https://t.co/r6SLVN2VUH,none,Kelpie,1615,8490,86.44149999999999
816829038950027264,2017-01-05 02:09:53+00:00,Twitter for iPhone,RT @dog_rates: This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af,"https://twitter.com/dog_rates/status/790946055508652032/photo/1,https://twitter.com/dog_rates/status/790946055508652032/photo/1",12,10,Betty, https://t.co/dgvTPZ9tgI,puppo,Golden_retriever,4635,0,24.577299999999997
816816676327063552,2017-01-05 01:20:46+00:00,Twitter for iPhone,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber,https://twitter.com/dog_rates/status/816816676327063552/photo/1,12,10,Timber, https://t.co/dVVavqpeF9,none,Malamute,2007,9909,66.8164
816697700272001025,2017-01-04 17:27:59+00:00,Twitter for iPhone,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well,"https://twitter.com/dog_rates/status/816697700272001025/photo/1,https://twitter.com/dog_rates/status/816697700272001025/photo/1",12,10,Binky, https://t.co/WFt82XLyEF,none,Chihuahua,2150,9680,75.6992
816336735214911488,2017-01-03 17:33:39+00:00,Twitter for iPhone,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet,https://twitter.com/dog_rates/status/816336735214911488/photo/1,11,10,Dudley, https://t.co/nuJxtmlLcY,none,Labrador_retriever,1915,8514,91.93299999999999
816091915477250048,2017-01-03 01:20:49+00:00,Twitter for iPhone,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well,"https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1",12,10,Comet, https://t.co/tlfuZ25IMi,none,Pomeranian,2095,8840,96.7345
816014286006976512,2017-01-02 20:12:21+00:00,Twitter for iPhone,RT @dog_rates: This is Larry. He has no self control. Tongue still nifty af tho 11/10,"https://twitter.com/dog_rates/status/732005617171337216/photo/1,https://twitter.com/dog_rates/status/732005617171337216/photo/1,https://twitter.com/dog_rates/status/732005617171337216/photo/1,https://twitter.com/dog_rates/status/732005617171337216/photo/1",11,10,Larry, https://t.co/ghyT4Ubk1r,none,English_setter,5168,0,67.74080000000001
815990720817401858,2017-01-02 18:38:42+00:00,Twitter for iPhone,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://t.co/r4W111FzAq","https://www.gofundme.com/surgeryforjacktheminpin,https://twitter.com/dog_rates/status/815990720817401858/photo/1",11,10,Jack, https://t.co/fQpYuMKG3p,none,Chihuahua,1000,4889,42.875600000000006
815966073409433600,2017-01-02 17:00:46+00:00,Twitter for iPhone,Here's a pupper with squeaky hiccups. Please enjoy. 13/10,https://twitter.com/dog_rates/status/815966073409433600/video/1,13,10,None, https://t.co/MiMKtsLN6k,pupper,Tibetan_mastiff,8319,22158,50.6312
815736392542261248,2017-01-02 01:48:06+00:00,Twitter for iPhone,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday,"https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1",11,10,Akumi, https://t.co/gd9UlLOCQ0,none,Border_collie,2228,9747,54.890699999999995
815639385530101762,2017-01-01 19:22:38+00:00,Twitter for iPhone,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm,https://twitter.com/dog_rates/status/815639385530101762/photo/1,12,10,Titan, https://t.co/bLZuOh9sKy,none,German_shepherd,1625,8137,81.7953
814986499976527872,2016-12-31 00:08:17+00:00,Twitter for iPhone,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho,https://twitter.com/dog_rates/status/814986499976527872/photo/1,11,10,Cooper, https://t.co/01vpuRDXQ8,pupper,Dalmatian,1257,7572,99.98280000000001
814638523311648768,2016-12-30 01:05:33+00:00,Twitter for iPhone,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop,"https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1",12,10,Olivia, https://t.co/0LdNjoiNbv,none,Golden_retriever,2657,11156,65.0814
814530161257443328,2016-12-29 17:54:58+00:00,Twitter for iPhone,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well,https://twitter.com/dog_rates/status/814530161257443328/photo/1,12,10,Alf, https://t.co/IOdgfnSE9G,none,Miniature_poodle,1835,8549,62.691300000000005
814153002265309185,2016-12-28 16:56:16+00:00,Twitter for iPhone,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning,https://twitter.com/dog_rates/status/814153002265309185/photo/1,12,10,Oshie, https://t.co/YIJo7X7K9J,none,Golden_retriever,8543,28480,49.0068
813944609378369540,2016-12-28 03:08:11+00:00,Twitter for iPhone,RT @dog_rates: This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce,"https://twitter.com/dog_rates/status/790277117346975746/photo/1,https://twitter.com/dog_rates/status/790277117346975746/photo/1",11,10,Bruce, https://t.co/aI7umZHIq7,none,Labrador_retriever,3138,0,42.7742
813910438903693312,2016-12-28 00:52:25+00:00,Twitter for iPhone,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist,https://twitter.com/dog_rates/status/813910438903693312/photo/1,11,10,Chubbs, https://t.co/z1VRj1cYZf,doggo,Siberian_husky,1834,9229,69.9355
813812741911748608,2016-12-27 18:24:12+00:00,Twitter for iPhone,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP","https://twitter.com/dog_rates/status/813812741911748608/photo/1,https://twitter.com/dog_rates/status/813812741911748608/photo/1,https://twitter.com/dog_rates/status/813812741911748608/photo/1",14,10,Gary, https://t.co/uBnQTNEeGg,none,French_bulldog,13768,36102,70.91460000000001
813800681631023104,2016-12-27 17:36:16+00:00,Twitter for iPhone,This is Sky. She's learning how to roll her R's. 12/10 cultured af,https://twitter.com/dog_rates/status/813800681631023104/photo/1,12,10,Sky, https://t.co/OuaVvVkwJ1,none,Malamute,1731,8248,50.1159
813217897535406080,2016-12-26 03:00:30+00:00,Twitter for iPhone,Here is Atlas. He went all out this year. 13/10 downright magical af,"https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1",13,10,Atlas, https://t.co/DVYIZOnO81,none,Samoyed,7189,18487,90.5972
813202720496779264,2016-12-26 02:00:11+00:00,Twitter for iPhone,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10,https://twitter.com/dog_rates/status/813202720496779264/photo/1,11,10,None, https://t.co/cD967DjnIn,doggo,Cocker_spaniel,1795,9161,70.18520000000001
813187593374461952,2016-12-26 01:00:05+00:00,Twitter for iPhone,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10,https://twitter.com/dog_rates/status/813187593374461952/photo/1,13,10,None, https://t.co/rvSANEsQZJ,none,Golden_retriever,4293,19679,88.8181
813172488309972993,2016-12-26 00:00:03+00:00,Twitter for iPhone,This is Eleanor. She winks like she knows many things that you don't. 12/10,https://twitter.com/dog_rates/status/813172488309972993/photo/1,12,10,Eleanor, https://t.co/bxGwkJa2kE,none,Golden_retriever,1902,9186,2.61931
813157409116065792,2016-12-25 23:00:08+00:00,Twitter for iPhone,This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark,"https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1",12,10,Layla, https://t.co/hwhCbhCjnV,none,Pembroke,2174,7705,7.056710000000001
813142292504645637,2016-12-25 22:00:04+00:00,Twitter for iPhone,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10,"https://twitter.com/dog_rates/status/813142292504645637/photo/1,https://twitter.com/dog_rates/status/813142292504645637/photo/1,https://twitter.com/dog_rates/status/813142292504645637/photo/1",13,10,None, https://t.co/KK4XQK9SPi,none,Beagle,2357,8422,84.8735
813127251579564032,2016-12-25 21:00:18+00:00,Twitter for iPhone,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup,"https://twitter.com/dog_rates/status/813127251579564032/photo/1,https://twitter.com/dog_rates/status/813127251579564032/photo/1",11,10,None, https://t.co/BzITyGw3JA,doggo,Norwegian_elkhound,3070,11713,43.241600000000005
813112105746448384,2016-12-25 20:00:07+00:00,Twitter for iPhone,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby,https://twitter.com/dog_rates/status/813112105746448384/photo/1,12,10,Toby, https://t.co/zfdaGZlweq,none,Pembroke,2700,10224,14.068200000000001
813096984823349248,2016-12-25 19:00:02+00:00,Twitter for iPhone,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him,https://twitter.com/dog_rates/status/813096984823349248/photo/1,11,10,Rocky, https://t.co/soNL00XWVu,doggo,Great_dane,3589,10498,12.8056
813081950185472002,2016-12-25 18:00:17+00:00,Twitter for iPhone,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly,"https://twitter.com/dog_rates/status/813081950185472002/photo/1,https://twitter.com/dog_rates/status/813081950185472002/photo/1",11,10,Baron, https://t.co/PjulYEXTvg,none,Doberman,2755,9828,90.9951
813066809284972545,2016-12-25 17:00:08+00:00,Twitter for iPhone,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup,https://twitter.com/dog_rates/status/813066809284972545/photo/1,12,10,Tyr, https://t.co/syuTXARdtN,none,Toy_terrier,1923,7874,77.64
813051746834595840,2016-12-25 16:00:16+00:00,Twitter for iPhone,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy,https://twitter.com/dog_rates/status/813051746834595840/photo/1,13,10,Bauer, https://t.co/AIMF8ouzvl,none,Golden_retriever,7273,20798,91.48039999999999
812781120811126785,2016-12-24 22:04:54+00:00,Twitter for iPhone,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10,"https://twitter.com/dog_rates/status/812781120811126785/photo/1,https://twitter.com/dog_rates/status/812781120811126785/photo/1,https://twitter.com/dog_rates/status/812781120811126785/photo/1",10,10,Swagger, https://t.co/lXFM1l22bG,none,Bull_mastiff,1881,7494,98.9316
812709060537683968,2016-12-24 17:18:34+00:00,Twitter for iPhone,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af,https://twitter.com/dog_rates/status/812709060537683968/photo/1,12,10,Brandi, https://t.co/AbBDuGZUpp,none,Irish_setter,1424,6571,32.6873
812466873996607488,2016-12-24 01:16:12+00:00,Twitter for iPhone,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable,https://twitter.com/dog_rates/status/812466873996607488/photo/1,12,10,Mary, https://t.co/BAJrfPvtux,none,Great_dane,1911,7916,7.82055
